title,description,author,date,link
New Haneda flight paths over residential areas to begin in March 2020 in bid to boost capacity ahead of Olympics,"On March 29, planes will be able for the first time to descend and climb over densely populated Shibuya, Shinjuku and Shinagawa wards in Tokyo.",No Author,2019-08-08T18:26:10+09:00,https://www.japantimes.co.jp/news/2019/08/08/national/new-haneda-flight-paths-residential-areas-begin-march-2020-bid-boost-capacity-ahead-olympics/
"U.S. towns, cities fear taxpayer revolt if Republicans kill local levy deductions","From Pataskala, Ohio, to Conroe, Texas, local government leaders worry that if Republican tax-overhaul plans moving through the U.S. Congress become law, i",No Author,2017-11-17T10:28:50+09:00,https://www.japantimes.co.jp/news/2017/11/17/world/social-issues-world/u-s-towns-cities-fear-taxpayer-revolt-republicans-kill-local-levy-deductions/
Windows XP Home support to be longer,Microsoft Corp. said Wednesday it will extend its free support period for the Windows XP Home Edition computer operating system until sometime after 2010 f,Takuya Karube,2007-01-25T09:01:48+09:00,https://www.japantimes.co.jp/news/2007/01/25/business/windows-xp-home-support-to-be-longer/
Big power talks on Ukraine crisis make little progress,High-level diplomatic efforts to resolve the crisis in Ukraine made little apparent headway at talks in Paris on Wednesday with Moscow and Washington at od,No Author,2014-03-06T12:24:19+09:00,https://www.japantimes.co.jp/news/2014/03/06/world/politics-diplomacy-world/big-power-talks-on-ukraine-crisis-make-little-progress/
Kanji testing body execs held,"Prosecutors on Tuesday arrested the former director and deputy director of the scandal-hit Japan Kanji Aptitude Testing Foundation, alleging they caused",No Author,2009-05-20T09:00:45+09:00,https://www.japantimes.co.jp/news/2009/05/20/national/kanji-testing-body-execs-held/
Turkish unrest could spread as potential flash points abound,"The turmoil in Turkey entered a new stage Sunday, with riot police tearing through residential neighborhoods in Istanbul to clear streets of protesters as",No Author,2013-06-18T00:10:29+09:00,https://www.japantimes.co.jp/news/2013/06/18/world/turkish-unrest-could-spread-as-potential-flash-points-abound/
Promotional effort for Aichi Expo falling short,With the opening of the 2005 Aichi World Exposition only 14 months away -- and counting -- the necessary promotional effort appears to be foundering. At a,No Author,2004-01-30T09:06:29+09:00,https://www.japantimes.co.jp/news/2004/01/30/national/promotional-effort-for-aichi-expo-falling-short/
China's most advanced Big Brother experiment is a bureaucratic mess,"The city of Suzhou, known as ""the Venice of the East"" for its web of intricate waterways, captured the imagination of Marco Polo when he journeyed through",No Author,2019-06-19T17:20:36+09:00,https://www.japantimes.co.jp/news/2019/06/19/asia-pacific/chinas-advanced-big-brother-experiment-bureaucratic-mess/
Seven people die in group suicide pact,"Four males and three females were found dead Tuesday morning inside a station wagon in a mountain parking lot in Minano, Saitama Prefecture, police said. S",No Author,2004-10-13T09:00:50+09:00,https://www.japantimes.co.jp/news/2004/10/13/national/seven-people-die-in-group-suicide-pact/
"Nobuo Kishi, Abe's younger brother, seeks to carve out new role as Japan's defense chief","Past statements suggest the 61-year-old is aligned with his brother ideologically, having spent his career championing hawkish attitudes in defense and diplomacy.",Tomohiro Osaki,2020-09-17T16:32:58+09:00,https://www.japantimes.co.jp/news/2020/09/17/national/politics-diplomacy/nobuo-kishi-defense-chief-abe/
Shirakawa revival sought amid rout: Japan Credit,Bank of Japan Gov. Haruhiko Kuroda's success in fueling inflation expectations has caused some investors to seek a revival in his predecessor's policies to,No Author,2013-06-08T00:10:13+09:00,https://www.japantimes.co.jp/news/2013/06/08/business/financial-markets/shirakawa-revival-sought-amid-rout-japan-credit/
Execs quit as Japan Post units ordered to halt insurance sales for three months,"Japan Post Holdings CEO Masatsugu Nagato, Japan Post Insurance President Mitsuhiko Uehira and Japan Post President Kunio Yokoyama are all resigning over the scandal.",No Author,2019-12-27T19:00:46+09:00,https://www.japantimes.co.jp/news/2019/12/27/business/corporate-business/japan-post-halt-insurance-three-months/
Activists to give Taiji residents free 'Cove' DVD,"Supporters of a movement working to halt the annual dolphin slaughter in Taiji, Wakayama Prefecture, will distribute DVDs of the Oscar-winning documentary",Minoru Matsutani,2011-03-01T09:03:27+09:00,https://www.japantimes.co.jp/news/2011/03/01/national/activists-to-give-taiji-residents-free-cove-dvd/
EU plans to ban Russian oil by the end of the year due to Ukraine invasion,"The EU is also proposing to cut off Sberbank and other lenders from the SWIFT international payment system, European Commission President Ursula von der Leyen said.",No Author,2022-05-04T17:35:26+09:00,https://www.japantimes.co.jp/news/2022/05/04/world/eu-russia-oil-ban-proposal/
"Scholar, 101, embarks on latest round-the-world trip","The last thing on a 101-year-old Fukuoka scholar's mind is retiring. Saburo Shochi, a professor emeritus at Fukuoka University, has announced plans to emba",No Author,2008-04-10T09:02:12+09:00,https://www.japantimes.co.jp/news/2008/04/10/national/scholar-101-embarks-on-latest-round-the-world-trip/
"Bubble era's aviation legacy: Too many airports, all ailing","Japan has 98 airports, and most of them are operating in the red as a result of exaggerated demand forecasts and rampant, costly and arguably pork-barrel c",Mizuho Aoki,2012-02-07T09:00:23+09:00,https://www.japantimes.co.jp/news/2012/02/07/reference/bubble-eras-aviation-legacy-too-many-airports-all-ailing/
U.S. Senate panel rejects Trump's 'doctrine of retreat' on foreign policy,"A powerful Senate committee blasted the Trump administration on Friday in a report accompanying its spending plan for the State Department, saying its appr",No Author,2017-09-09T12:15:10+09:00,https://www.japantimes.co.jp/news/2017/09/09/world/politics-diplomacy-world/u-s-senate-panel-rejects-trumps-doctrine-retreat-foreign-policy/
McCain says subpoena may be needed to get answers from White House on Niger ambush,"Sen. John McCain, chairman of the Senate Armed Services Committee, said on Thursday that he may consider issuing a subpoena because the White House has not",No Author,2017-10-20T06:30:38+09:00,https://www.japantimes.co.jp/news/2017/10/20/world/politics-diplomacy-world/mccain-says-subpoena-may-needed-get-answers-white-house-niger-ambush/
Climate change threatens human security: U.N. report,"Climate change can indirectly increase the likelihood of violent conflict by exacerbating risk factors such as poverty and economic shocks, a U.N. scientif",No Author,2014-03-31T13:57:53+09:00,https://www.japantimes.co.jp/news/2014/03/31/national/climate-change-threatens-human-security-u-n-report/
"Central, local governments to remove abandoned cars in times of disaster",The Diet enacted a revised disaster countermeasure law on Friday to enable the central and local governments to remove abandoned vehicles blocking highways,No Author,2014-11-14T20:14:21+09:00,https://www.japantimes.co.jp/news/2014/11/14/national/central-local-governments-to-remove-abandoned-cars-in-times-of-disaster/
Food industry joins 'food education' bandwagon,A law enactd in July aimed at improving children's eating habits has triggered moves in the domestic food industry to enlighten youngsters on what constitu,Masayoshi Minato,2005-10-01T09:03:28+09:00,https://www.japantimes.co.jp/news/2005/10/01/national/food-industry-joins-food-education-bandwagon/
Trade war may put damper on China's goal of 'high-quality' growth,"China's latest gross domestic product data underscore that it will struggle to achieve its goal of ""high-quality"" economic development against the backdrop",Tomoyuki Tachikawa,2018-10-20T14:22:39+09:00,https://www.japantimes.co.jp/news/2018/10/20/business/economy-business/trade-war-may-put-damper-chinas-goal-high-quality-growth/
Chiba man couldn't settle for just piece of pi,"Akira Haraguchi says he was never a genius in school. But at 59, the Chiba man recited pi -- the ratio of the circumference of a circle to its diameter --",No Author,2005-08-23T09:00:03+09:00,https://www.japantimes.co.jp/news/2005/08/23/national/chiba-man-couldnt-settle-for-just-piece-of-pi/
Crown Prince Naruhito arrives in Lyon to mark 160th anniversary of Japan-France diplomatic ties,Crown Prince Naruhito arrived in the southeastern French city of Lyon on Friday for his first official visit to France to commemorate the 160th anniversary,No Author,2018-09-08T10:57:47+09:00,https://www.japantimes.co.jp/news/2018/09/08/national/crown-prince-naruhito-arrives-lyon-mark-160th-anniversary-japan-france-diplomatic-ties/
J-Power aims to burn more natural gas and wood as Abe fights climate change,Japan's biggest electricity wholesaler knows it will take more than cutting-edge coal technology to save the environment. The Electric Power Development Co,Chisaki Watanabe,2017-02-01T16:02:35+09:00,https://www.japantimes.co.jp/news/2017/02/01/business/corporate-business/j-power-aims-burn-natural-gas-wood-abe-fights-climate-change/
Shikoku prison escapee caught in Hiroshima after three weeks on the run,A fugitive who eluded thousands of police officers on a tiny island in the Seto Inland Sea for more than three weeks was finally caught Monday 70 km away i,No Author,2018-04-30T22:03:04+09:00,https://www.japantimes.co.jp/news/2018/04/30/national/crime-legal/shikoku-prison-escapee-collared-hiroshima-three-weeks-run/
Osaka takes plunge with canal pool,"If an Osaka company has its way, getting roaring drunk and jumping, or falling, into Dotonbori Canal after either a Hanshin Tigers victory or a wild night",Eric Johnston,2013-05-22T00:04:37+09:00,https://www.japantimes.co.jp/news/2013/05/22/national/osaka-takes-plunge-with-canal-pool/
China strikes secret deal to allow armed forces at Cambodian naval base: report,"China will be able to place armed forces at a Cambodian naval base under a secret agreement the two nations have reached, the Wall Street Journal reported",No Author,2019-07-22T13:16:45+09:00,https://www.japantimes.co.jp/news/2019/07/22/asia-pacific/china-strikes-secret-deal-allow-armed-forces-cambodian-naval-base-report/
Tepco may halve domestic branches in bid to streamline business operations,"Tepco, still struggling to recover from the 2011 Fukushima nuclear crisis, may shutter half of its 45 branches to streamline business operations.",No Author,2017-12-04T15:45:47+09:00,https://www.japantimes.co.jp/news/2017/12/04/business/corporate-business/tepco-mulls-halving-domestic-branches-bid-streamline-business-operations/
"Teachers strike for first time in 30 years in pricey Seattle as pay, contract talks stall","Seattle teachers and support staff marched in picket lines on Wednesday during what was supposed to be the first day of school, waging their first such str",No Author,2015-09-10T07:00:38+09:00,https://www.japantimes.co.jp/news/2015/09/10/world/social-issues-world/teachers-strike-first-time-30-years-pricey-seattle-pay-contract-talks-stall/
