title,description,author,date,link
'Parks And Rec' Executive Producer Harris Wittels Found Dead,,Peter Andrew Hart,02/20/15,https://www.huffpost.com/entry/harris-wittels-dead_n_6717538
The A-Z Of Superfood Recipes,It's hard to dispute that they taste damn good with these 26 delicious recipes jam packed with them.,PureWow,06/08/15,https://www.huffpost.com/entry/the-a-z-of-superfood-reci_b_7518654
"Private Prison Company Backs Super PACs For Trump, Senate Republicans",GEO Group is one of the few publicly traded companies to make major super PAC donations.,Paul Blumenthal,10/24/16,https://www.huffpost.com/entry/donald-trump-private-prison_n_12627804
Tatuó su rostro para ocultar sus cicatrices,,Marinés Arroyo,01/26/15,https://www.huffpost.com/entry/tatuaje-tapar-cicatrices-quemaduras_n_6548456
Rival Soccer Fans React To Blasts Postponing Game In Truly Heartwarming Way,"They showed just how beautiful ""the beautiful game"" can be.",Lee Moran,04/12/17,https://www.huffpost.com/entry/explosions-soccer-fans-heartwarming_n_15958638
Weighing in on Women and Beer,"With the viral voices of today's social media channels, I see checks and balances in play. Vocal consumers are forcing brands to grow a conscience. Integrity is the metaphorical yard stick for the average craft brewer and beer lover.",Julia Herz,07/31/15,https://www.huffpost.com/entry/weighing-in-on-women-and-beer_b_7913402
'Game Of Thrones' Finale May Have Secret Nod To Popular Theory,Howl did we miss this?,Bill Bradley,08/29/17,https://www.huffpost.com/entry/game-of-thrones-finale-may-have-had-secret-nod-to-popular-bran-theory_n_59a59e5ce4b00795c2a1ee6c
Daring Wingsuit Flyer Gives Us A Gnarly Birds-Eye View Of Switzerland,And it's enough to get your adrenaline pumping.,Ryan Grenoble,02/17/15,https://www.huffpost.com/entry/switzerland-wingsuit-flight-gopro-video_n_6699236
Kaitlynn Carter Celebrated Her Birthday By Sharing Photos Of Herself And Miley Cyrus,"The duo, who broke up with respective exes Brody Jenner and Liam Hemsworth, has been seen hooking up in Italy and laughing over ice cream sundaes.",Jenna Amatulli,09/05/19,https://www.huffpost.com/entry/miley-cyrus-kaitlynn-carter-birthday-celebration_n_5d7131b2e4b0ed33e1aa213d
Maryland Governor Commutes Sentences For Remaining Death Row Inmates,,Reuters,01/01/15,https://www.huffpost.com/entry/maryland-death-row_n_6403288
"Spy On Muslim Americans? 'Absolutely Not,' Rand Paul Says",The Kentucky Republican slammed Sen. Marco Rubio (R-Fla.) for suggesting additional surveillance.,Igor Bobic,11/23/15,https://www.huffpost.com/entry/rand-paul-muslims-mosques-database_n_8629108
Tennis Upset As Venus Williams Loses First Round Singles Match At Rio 2016,She crashed out to Belgian underdog Kirsten Flipkens.,Reuters,08/07/16,https://www.huffpost.com/entry/venus-williams-out-of-rio-2016_n_57a6d03de4b03ba6801295cf
8 Places to Travel This December That Won't Cost a Fortune,,PureWow,10/06/15,https://www.huffpost.com/entry/8-places-to-travel-this-d_b_8246924
The Rudest Things You Can Do At The Dog Park,Etiquette experts share the faux pas to avoid while you're out with your pup.,Caroline Bologna,06/02/22,https://www.huffpost.com/entry/rudest-things-you-can-do-dog-park_l_62913388e4b0cda85dbea549
Stephen Colbert Leads 360° Tour Of His Studio For The Superfans,"If you love Colbert, you might want to watch this video a few times.",Todd Van Luling,06/02/17,https://www.huffpost.com/entry/stephen-colbert-360-tour_n_5931819be4b0c242ca236439
Jeffrey Epstein Violated Sex Offender Check-In Order 34 Times: Report,The billionaire now charged with child sex trafficking reportedly never once checked in with the NYPD -- and cops were fine with it.,Andy Campbell,07/11/19,https://www.huffpost.com/entry/jeffrey-epstein-violated-his-sex-offender-registry-34-times-report_n_5d273fbbe4b07e698c46ae32
More Latinos Seek Citizenship to Vote Against Trump,,Tanisha Love Ramirez,03/08/16,https://www.huffpost.com/entry/more-latinos-seek-citizenship-to-vote-against-trump_n_56dedbdbe4b0ffe6f8ea8ac0
Is Celebrating Love Not Part of Islamic Culture?,"Using the pretext of traditions and culture on several occasions, the right to marry out of choice, the right to practise religion, etc., are curbed. I grew up with a 'modern' understanding of tradition which argued for the unshackling of society from the fetters of traditionalism to make way for progress.",Haroon Khalid,02/15/16,https://www.huffpost.com/entry/is-celebrating-love-not-p_b_9231092
6 Things You Must Quit Doing Now If You Want To Be More Successful,"Knowing when to quit is a skill that can be learned. If you tend to get stuck on things long after it's obvious that what you're doing isn't working, you can train yourself to do better. You just need to practice quitting. Thankfully, life provides plenty of opportunities to do this.",Dr. Travis Bradberry,04/04/16,https://www.huffpost.com/entry/6-things-you-must-quit-do_b_9586730
Medicare Regulations Are Driving a Wedge Between Obstructive Sleep Apnea Patients and Their Providers,"There are many Medicare patients with OSA. The current guidelines for administering CPAP and CPAP supplies are hindering care by causing delays, denying care for some affected individuals, and driving a wedge between physicians and their patients.",Stanford Center for Sleep Sciences and Medicine,01/11/16,https://www.huffpost.com/entry/medicare-regulations-and-sleep-apnea_b_8917878
What Makes 'Liking Your Body' So Damn Hard,"The deal with ""body image work"" that we all need to get hip to, and that I hope mental health professionals will discuss with their clients in more depth as time goes on, is that loving our bodies as they are today requires a commitment to being proudly ourselves in spite of potential judgments by others.",Isabel Foxen Duke,04/22/15,https://www.huffpost.com/entry/what-makes-liking-your-body-so-damn-hard_b_7041796
"Lost in Translation: Brits v. Americans -- Whose Language Is It, Anyway?","Often, people travel from the U.S. to England wrapped in a sense of comfort, thinking, ""Well, they speak the same language, so I'll be able to get by just fine."" Or will you?",Paula Froelich,03/31/15,https://www.huffpost.com/entry/lost-in-translation-brits_b_6972334
The Other Side of Sport,"The most marginalized groups across the world rely on this week to consistently reiterate that sport is so much more than kicking a ball, running a race, or scoring a basket. It is, for many Special Olympics athletes, the single opportunity to shed their labels and simply serve as a teammate, a position, an accepted part of the whole.",David Evangelista,04/07/16,https://www.huffpost.com/entry/the-other-side-of-sport_b_9633246
"MISSING: 2 Camels, 2 Steers",,Reuters,03/25/15,https://www.huffpost.com/entry/missing-camels-missouri-theft_n_6941128
Ted Cruz Calls Gay Marriage Ruling The 'Very Definition Of Tyranny',"The senator is ""horrified"" by the Supreme Court's ""abuses.""",Igor Bobic,07/22/15,https://www.huffpost.com/entry/ted-cruz-gay-marriage_n_7852662
Zimbabwe Is Selling Its Wildlife To Combat Crippling Drought,The climate disaster has dried up reservoirs and devastated crops.,Alexandra Ma,05/05/16,https://www.huffpost.com/entry/zimbabwe-sells-wildlife-drought_n_572b6be4e4b0bc9cb045def5
"Do as I Say, Not as I Do",,Kate Byrne,01/05/15,https://www.huffpost.com/entry/do-as-i-say-not-as-i-do_2_b_6406824
GOP Sticks It To Obama With One More Gitmo Vote,"The House bill specifically bars the president from moving any detainees, regardless of national security or constitutional concerns.",Michael McAuliff,09/15/16,https://www.huffpost.com/entry/gop-guantanamo-bay-obama_n_12030616
Hillary Clinton Says Syria No-Fly Zone Needs Russian Cooperation,The Democratic presidential candidate has urged the White House to pressure Russian President Vladimir Putin.,The Huffington Post,10/07/15,https://www.huffpost.com/entry/hillary-clinton-syria-russia_n_5614695de4b0fad1591a0574
Ariana Grande Drops Wise Feminist Truths On Twitter,,Lily Karlin,06/07/15,https://www.huffpost.com/entry/ariana-grande-feminist-message-twitter_n_7530064
"Psychotherapy Works, But Not For Everyone",Treatments that work well for most don't work well for all. And even effective treatments have side effects and complications. This is true of medication and surgery- and it is also true of psychotherapy.,"Allen Frances, M.D.",02/10/15,https://www.huffpost.com/entry/psychotherapy-works-but-n_b_6509436
Taylor Swift Slays Greatest Hits Medley At AMAs Amid Scooter Braun Drama,The singer made a subtle dig at the mega-manager after a public battle over the masters of her older albums.,Cole Delbyck,11/25/19,https://www.huffpost.com/entry/taylor-swift-american-music-awards-performance-scooter-braun_n_5ddafadae4b0d50f3291a10e
Books To Read Before The Summer Movie Comes Out,Wonderful movies are on the way this summer. Take time to enjoy the books that inspired them—from the comfort of your own home.,Oprah.com,06/06/17,https://www.huffpost.com/entry/books-to-movies-summer-2017_n_59357477e4b0c242ca25f844
5 SIDS Myths That Won't Go Away,Breaking down some of the misconceptions about Sudden Infant Death Syndrome.,Catherine Pearson,10/12/15,https://www.huffpost.com/entry/sids-myths-that-wont-go-away_n_5617e9e8e4b0082030a23e8b
Journalist Calls on GOP Donor Mizel to Reveal Whether He Owns Newspaper,,Jason Salzman,07/13/16,https://www.huffpost.com/entry/journalist-calls-on-gop-d_b_10946504
The Heartwarming Reason Why Going Back To School Is Such A Big Deal For These Kids,Check out these inspiring photos and stories.,Caroline Bologna,08/16/16,https://www.huffpost.com/entry/the-heartwarming-reason-why-going-back-to-school-is-such-a-big-deal-for-these-kids_n_11548916
Why Monsanto Just Rejected A $62 Billion Mega-Merger Offer,The widely reviled seed and pesticide giant thinks it's worth more money.,Alexander C. Kaufman,05/24/16,https://www.huffpost.com/entry/monsanto-reject-bayer_n_10119570
How the Taliban Gets Its Cash,Afghan government sources estimate that the Afghan heroin trade generates approximately two billion dollars in turnover within Afghanistan.,Joseph V Micallef,11/14/15,https://www.huffpost.com/entry/how-the-taliban-gets-its_b_8551536
Social Silencing Is Destroying Our Humanity,"When someone has the courage to be a whistleblower, we must listen with compassion, if only for one reason, so that we end the pattern of social intimidation which keeps all of us from reporting abuse.",Rachel Mason,04/18/16,https://www.huffpost.com/entry/social-silencing-is-destroying-our-humanity_b_9707526
Trump The Arsonist Plays Firefighter,"Electing a president whom Colin Powell calls ""an international pariah"" might please those who like nothing better than ""sticking it"" to friends and enemies alike. Shall America model itself on Trump by being pathologically thin-skinned, stiffing our creditors, and evading responsibility? With such a leader, who needs enemies?",Richard J. Rosendall,09/25/16,https://www.huffpost.com/entry/trump-the-arsonist-plays-_b_12084024
"Aside From RussiaGate, Democrats Should Attack Trump On These Five Issues","His firing of James Comey aside, Donald Trump is linked to a slew of  deeply unpopular policies. Here's how Democrats should capitalize.",Steve Heimoff,05/10/17,https://www.huffpost.com/entry/five-issues-besides-russiagate-to-attack-trump_b_59131883e4b07e366cebb79a
Ballot Initiatives Offers Voters a Real Chance to Reduce Income Inequality,"For too long, we've read the headlines: income inequality has reached its highest levels since the Great Depression, wages have stagnated for all but the very top and equal access to opportunity, the pillar of American greatness, is disappearing before our eyes.",Ryan Johnson,10/21/15,https://www.huffpost.com/entry/ballot-initiatives-offers_b_8348070
Filmmakers Bring Underrepresented Voices To VR,Over a period of just a few months their company Mechanical Dreams VR -- housed by the University of Washington and the start-up incubator CoMotion -- is producing over half a dozen projects as ambitious as they are varied.,Wes Hurley,10/11/16,https://www.huffpost.com/entry/seattle-filmmakers-bring-_b_12324674
Ben Kingsley Wants His New Movie To Help Americans See Sikhs Differently,Ben Kingsley shares what he hopes his new movie will do for Americans.,HuffPost Video,08/17/15,https://www.huffpost.com/entry/ben-kingsley-wants-his-new-movie-to-help-americans-see-sikhs-differently_n_5b5722dbe4b0169b6e70d916
The Mindset of the Millenial: Disruptive & Committed for the Long Run,"Both in the context of their class participation and their assigned work, the differences in their thinking and social behavior proved startling to me, a Baby Boomer. My takeaway: This definitely is the generation that will change how we think and how our largest institutions behave.",Harlan Loeb,05/28/15,https://www.huffpost.com/entry/the-mindset-of-the-millen_b_7455082
Wonder Moms: Renju Prathap,,Dana Holmes,10/21/16,https://www.huffpost.com/entry/wonder-moms-renju-prathap_b_12501956
Inspiring Boys Grow Their Hair Long To Help Other Kids,,Taylor Pittman,06/03/15,https://www.huffpost.com/entry/christian-mcphilamy-boys-grow-out-hair-to-donate_n_7503506
Need A Break,,Carole Bayer Sager,03/21/16,https://www.huffpost.com/entry/need-a-break_b_9513380
Kim K Harassed In Paris By Same Idiot Who Attacked Gigi Hadid,"Boy, bye.",Julia Brucculieri,09/28/16,https://www.huffpost.com/entry/kim-kardashian-harassed-in-paris-by-same-idiot-who-attacked-gigi-hadid_n_57ebfb95e4b024a52d2c2398
